"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-03","57","64","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-04","58","66","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-05","58","68","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-06","61","68","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-07","59","65","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-08","58","65","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-09","59","69","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-10","61","75","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-11","66","81","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-12","70","85","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-13","68","77","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-14","61","69","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-15","64","75","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-16","70","87","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-17","70","81","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-18","66","77","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-19","73","89","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-20","79","97","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-21","82","100","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-22","76","92","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-23","69","82","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-24","63","69","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-25","64","71","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-26","68","82","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-27","78","97","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-28","84","103","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-29","75","87","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-30","73","85","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-05-31","72","85","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-01","73","87","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-02","72","84","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-03","68","75","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-04","69","78","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-05","66","71","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-06","66","72","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-07","69","78","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-08","69","76","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-09","63","68","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-10","65","72","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-11","65","74","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-12","64","73","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-13","69","80","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-14","72","88","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-15","74","89","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-16","75","90","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-17","74","87","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-18","71","80","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-19","64","68","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-20","61","63","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-21","61","66","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-22","63","67","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-23","65","72","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-24","69","79","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-25","77","96","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-26","80","99","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-27","76","91","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-28","74","89","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-29","75","91","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-06-30","77","94","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-01","80","95","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-02","81","95","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-03","83","99","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-04","80","96","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-05","82","96","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-06","76","89","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-07","75","87","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-08","75","88","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-09","77","91","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-10","79","93","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-11","82","98","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-12","81","96","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-13","82","96","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-14","82","97","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-15","83","98","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-16","85","100","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-17","82","95","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-18","80","87","72"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-19","82","95","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-20","81","95","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-21","81","95","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-22","76","85","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-23","79","95","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-24","79","91","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-25","78","92","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-26","77","91","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-27","79","92","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-28","78","89","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-29","81","95","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-30","82","96","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-07-31","80","92","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-01","79","91","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-02","77","90","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-03","76","90","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-04","78","93","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-05","78","94","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-06","76","91","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-07","80","97","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-08","82","100","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-09","86","102","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-10","86","102","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-11","86","101","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-12","87","103","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-13","85","101","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-14","87","105","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-15","86","100","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-16","84","98","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-17","83","100","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-18","82","97","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-19","80","96","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-20","81","95","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-21","78","89","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-22","75","87","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-23","78","95","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-24","85","102","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-25","83","96","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-26","84","97","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-27","82","95","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-28","81","95","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-29","81","95","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-30","77","91","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-08-31","79","94","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-01","79","93","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-02","80","96","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-03","80","94","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-04","85","102","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-05","88","101","74"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-06","83","96","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-07","80","94","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-08","76","88","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-09","71","80","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-10","72","83","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-11","78","94","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-12","75","89","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-13","75","90","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-14","77","91","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-15","77","92","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-16","74","89","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-17","72","86","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-18","76","93","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-19","78","95","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-20","79","96","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-21","83","105","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-22","83","103","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-23","80","98","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-24","70","79","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-25","74","88","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-26","75","89","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-27","74","91","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-28","71","83","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-29","75","90","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-09-30","75","89","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-01","73","86","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-02","67","78","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-03","64","70","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-04","68","80","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-05","69","82","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-06","71","83","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-07","72","85","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-08","74","90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-09","71","81","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-10","67","74","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-11","74","90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-12","75","91","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-13","77","94","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-14","75","90","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-15","70","83","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-16","72","89","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-17","76","96","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-18","81","99","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-19","80","98","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-20","82","101","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-21","82","101","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-22","80","100","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-23","80","98","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-24","77","91","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-25","74","89","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-26","79","91","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-27","74","92","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-28","71","86","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-29","64","76","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-30","62","69","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-10-31","55","61","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-01","56","64","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-02","53","64","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-03","52","58","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-04","55","63","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-05","55","65","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-06","60","72","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-07","61","73","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-08","62","76","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-09","62","68","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-10","64","73","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-11","65","77","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-12","59","66","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-13","56","65","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-14","57","68","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-15","55","60","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-16","56","63","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-17","54","62","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-18","62","79","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-19","65","82","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-20","60","73","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-21","55","58","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-22","53","62","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-23","53","68","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-24","52","66","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-25","52","63","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-26","53","61","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-27","58","74","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-28","59","74","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-29","62","76","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-11-30","59","74","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-01","56","71","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-02","57","72","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-03","59","76","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-04","60","77","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-05","62","76","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-06","57","71","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-07","58","61","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-08","57","66","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-09","54","69","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-10","52","61","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-11","50","59","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-12","50","62","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-13","51","63","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-14","46","57","35"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-15","55","68","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-16","53","71","35"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-17","56","73","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-18","64","81","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-19","60","76","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-20","56","64","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-21","56","64","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-22","57","73","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-23","56","65","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-24","53","61","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-25","52","60","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-26","47","55","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-27","44","56","32"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-28","46","60","31"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-29","47","57","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-30","54","64","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2003-12-31","51","64","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-01","50","61","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-02","47","51","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-03","50","57","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-04","47","59","35"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-05","51","65","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-06","51","64","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-07","57","69","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-08","60","79","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-09","59","73","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-10","60","78","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-11","60","78","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-12","59","74","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-13","63","81","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-14","63","79","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-15","59","73","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2004-01-16","54","65","42"
